Keyword,Page URL,LOCKED,Status,Action,Clicks,Position,Match Score,AI Score,Source,Redirect Processed,Keyword Replaced
black and white art styles,https://aboutwallart.com/products/white-and-black-wall-art-set-of-3-prints?variant=55849557328252,,PENDING,PENDING,1,4.5,80%,55.8,AI Suggestion,,
black and white art styles,https://aboutwallart.com/products/white-and-black-wall-art-set-of-3-prints,,PENDING,PENDING,4,6.2,80%,55,AI Suggestion,,
black and white art styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/black-and-white-magic-creating-galleries-framed-wall-art,,PENDING,PENDING,2,5.7,80%,55,AI Suggestion,,
colour that goes with grey,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,KEEP,728,5,80%,85,AI Suggestion,,
colour that goes with grey,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-decorate-with-greige-colours-the-blend-of-grey-beige,,PENDING,LINK,21,8.8,60%,47.5,AI Suggestion,,
colour that goes with grey,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/colors-that-go-with-grey-perfect-combinations-for-home-decor,,PENDING,LINK,12,13.1,60%,40.6,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-is-the-3-5-7-rule-in-decorating,,PENDING,KEEP,1489,2.8,67%,80.5,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/do-beige-and-grey-go-together-heres-how-to-make-it-work,,PENDING,LINK,1362,4.3,67%,79.1,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,LINK,728,5,67%,78.3,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/stylish-behind-toilet-decor-5-ideas-to-transform-your-small-bathroom,,PENDING,LINK,242,5.3,67%,78,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/choosing-the-right-art-for-grey-walls,,PENDING,LINK,213,5.7,67%,77.6,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/moisture-resistant-restroom-wall-art-what-actually-works,,PENDING,PENDING,538,5.8,67%,77.5,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-bedroom-wall-art-ideas-can-impact-your-quality-of-rest,,PENDING,LINK,107,6.1,67%,77.2,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,PENDING,299,6.4,67%,77,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-art-for-high-ceilings-7-creative-ideas,,PENDING,PENDING,288,6.4,67%,76.9,AI Suggestion,,
waterproof wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/cherry-blossom-art-japan-understanding-the-deep-symbolism,,PENDING,PENDING,114,6.4,67%,76.9,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-art-for-high-ceilings-7-creative-ideas,,PENDING,KEEP,288,6.4,100%,93.6,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/stylish-behind-toilet-decor-5-ideas-to-transform-your-small-bathroom,,PENDING,LINK,242,5.3,60%,74.7,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-bedroom-wall-art-ideas-can-impact-your-quality-of-rest,,PENDING,LINK,107,6.1,60%,73.9,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/decorating-above-toilet-stylish-ideas-to-elevate-your-bathroom,,PENDING,LINK,139,6.5,60%,73.5,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/masculine-home-decor-stylish-ideas-to-elevate-any-modern-space,,PENDING,LINK,145,7.2,60%,72.8,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/art-for-offices-inspiring-ideas-for-every-workspace,,PENDING,PENDING,101,7.8,60%,72.2,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/bathroom-art-ideas-to-transform-your-bathroom-into-an-oasis,,PENDING,PENDING,225,8.4,60%,71.6,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/top-8-hallway-art-ideas-to-transform-your-space,,PENDING,PENDING,75,8.7,60%,63.8,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/asian-home-decor-ideas-for-tranquil-nature-led-interiors,,PENDING,PENDING,66,8.6,60%,61.2,AI Suggestion,,
high ceiling wall decor ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/coastal-decor-bedroom-ideas-how-to-style-it,,PENDING,PENDING,57,7.9,60%,59.2,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-is-the-3-5-7-rule-in-decorating,,PENDING,KEEP,1489,2.8,50%,72.2,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,LINK,299,6.4,50%,68.6,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/understanding-art-in-interior-design,,PENDING,LINK,34,10,50%,45.2,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-wall-art-expert-interior-design-tips-trends-2026,,PENDING,LINK,15,5.9,50%,43.6,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/design-principles-in-art-simple-rules-for-better-wall-displays,,PENDING,LINK,3,5.1,50%,40.8,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/products/japandi-interior-design-set-of-3-wall-art-prints,,PENDING,LINK,7,6.5,50%,40.6,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/collections/biophilic-interior-design?page=3,,PENDING,PENDING,3,5.9,50%,40,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/products/japandi-interior-design-set-of-3-wall-art-prints?variant=55161848725884,,PENDING,PENDING,1,5.6,50%,39.7,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/apartment-interior-renovation-checklist-planning-design-trends-cost-factors,,PENDING,PENDING,3,6.6,50%,39.3,AI Suggestion,,
3-5-7 rule interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/a-guide-to-a-different-type-of-interior-design-for-a-calming-home,,PENDING,PENDING,3,6.7,50%,39.2,AI Suggestion,,
decoration islamique,https://aboutwallart.com/products/office-wall-decorations-set-of-3-framed-wall-art-prints?pr_prod_strat=use_description&pr_rec_id=3499e27c1&pr_rec_pid=8167998587166&pr_ref_pid=8167999963422&pr_seq=uniform,,PENDING,KEEP,2,1.3,50%,44.4,AI Suggestion,,
decoration islamique,https://aboutwallart.com/products/ramadan-mubarak-decorations-for-bedroom-set-of-3-wall-art-prints?variant=55160762761596&country=GB&currency=GBP,,PENDING,LINK,1,3.6,50%,41.7,AI Suggestion,,
decoration islamique,https://aboutwallart.com/products/bathroom-wall-decoration-set-of-2-framed-wall-art-prints,,PENDING,LINK,1,4.7,50%,40.6,AI Suggestion,,
decoration islamique,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/never-too-small-wall-decoration-office-ideas-for-apartments,,PENDING,LINK,7,7.3,50%,39.8,AI Suggestion,,
decoration islamique,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/creative-toilet-decorations-to-elevate-your-small-bathroom,,PENDING,LINK,7,7.4,50%,39.7,AI Suggestion,,
decoration islamique,https://aboutwallart.com/products/ramadan-decoration-ideas-set-of-3-wall-art-prints,,PENDING,LINK,2,7,50%,38.6,AI Suggestion,,
decoration islamique,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/main-bedroom-decoration-ideas-for-comfort-and-style,,PENDING,PENDING,1,7.6,50%,37.7,AI Suggestion,,
decoration islamique,https://aboutwallart.com/products/coffee-shop-decorations-set-of-3-wall-art-prints,,PENDING,PENDING,3,8.3,50%,37.5,AI Suggestion,,
decoration islamique,https://aboutwallart.com/products/eid-mubarak-decorations-wall-art-print?pr_prod_strat=copurchase_transfer_learning&pr_rec_id=fe19bae29&pr_rec_pid=8167986626846&pr_ref_pid=8167982137630&pr_seq=uniform,,PENDING,PENDING,1,8.7,50%,36.6,AI Suggestion,,
decoration islamique,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/creative-childrens-room-wall-decorations,,PENDING,PENDING,2,9.3,50%,36.4,AI Suggestion,,
old money style interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,KEEP,299,6.4,100%,93.6,AI Suggestion,,
old money style interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/list-of-interior-design-styles-find-the-perfect-look-for-your-home,,PENDING,LINK,4,13.6,60%,37.6,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/my-guide-to-the-top-interior-decorating-trends-2026,,PENDING,KEEP,101,7.7,100%,92.3,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,LINK,299,6.4,75%,81.1,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-is-the-3-5-7-rule-in-decorating,,PENDING,LINK,1489,2.8,50%,72.2,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/do-beige-and-grey-go-together-heres-how-to-make-it-work,,PENDING,LINK,1362,4.3,50%,70.7,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,LINK,728,5,50%,70,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/stylish-behind-toilet-decor-5-ideas-to-transform-your-small-bathroom,,PENDING,LINK,242,5.3,50%,69.7,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/choosing-the-right-art-for-grey-walls,,PENDING,LINK,213,5.7,50%,69.3,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/moisture-resistant-restroom-wall-art-what-actually-works,,PENDING,PENDING,538,5.8,50%,69.2,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-bedroom-wall-art-ideas-can-impact-your-quality-of-rest,,PENDING,PENDING,107,6.1,50%,68.9,AI Suggestion,,
wall decor trends 2026,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-wall-art-expert-interior-design-tips-trends-2026,,PENDING,PENDING,15,5.9,100%,68.6,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/do-beige-and-grey-go-together-heres-how-to-make-it-work,,PENDING,KEEP,1362,4.3,50%,70.7,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/stylish-behind-toilet-decor-5-ideas-to-transform-your-small-bathroom,,PENDING,LINK,242,5.3,50%,69.7,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/cherry-blossom-art-japan-understanding-the-deep-symbolism,,PENDING,LINK,114,6.4,50%,68.6,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/decorating-above-toilet-stylish-ideas-to-elevate-your-bathroom,,PENDING,LINK,139,6.5,50%,68.5,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/understanding-art-color-meaning-emotions-symbolism,,PENDING,LINK,138,7.3,50%,67.8,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-mix-and-blend-different-art-style-types,,PENDING,LINK,107,7.7,50%,67.3,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/small-studio-apartment-decor-10-genius-tips-and-hacks,,PENDING,LINK,98,7.2,50%,67.2,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/bathroom-art-ideas-to-transform-your-bathroom-into-an-oasis,,PENDING,PENDING,225,8.4,50%,66.6,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/products/bathroom-decor-in-black-an-gold-set-of-3-framed-wall-art,,PENDING,PENDING,10,4.8,83%,59.9,AI Suggestion,,
black and gold bathroom wall decor,https://aboutwallart.com/products/bathroom-decor-in-black-an-gold-set-of-3-framed-wall-art?variant=55849616245116,,PENDING,PENDING,1,4.1,83%,57.9,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/understanding-art-color-meaning-emotions-symbolism,,PENDING,KEEP,138,7.3,75%,80.3,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/do-beige-and-grey-go-together-heres-how-to-make-it-work,,PENDING,LINK,1362,4.3,50%,70.7,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/cherry-blossom-art-japan-understanding-the-deep-symbolism,,PENDING,LINK,114,6.4,50%,68.6,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-mix-and-blend-different-art-style-types,,PENDING,LINK,107,7.7,50%,67.3,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/small-studio-apartment-decor-10-genius-tips-and-hacks,,PENDING,LINK,98,7.2,50%,67.2,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/transforming-spaces-the-power-of-japan-prints-and-feng-shui,,PENDING,LINK,64,7.8,50%,56.4,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-trends-for-2026-colours-layouts-and-must-have-features/,,PENDING,LINK,5,6.6,75%,52.4,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-trends-for-2026-colours-layouts-and-must-have-features,,PENDING,PENDING,2,6.9,75%,51.2,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/japandi-home-decor-a-calm-blend-of-east-meets-west,,PENDING,PENDING,40,7.7,50%,49.3,AI Suggestion,,
colours and emotions in art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/using-black-accents-to-add-drama-and-depth-to-your-home,,PENDING,PENDING,34,6.3,50%,48.9,AI Suggestion,,
old money interior design style,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,KEEP,299,6.4,100%,93.6,AI Suggestion,,
old money interior design style,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/list-of-interior-design-styles-find-the-perfect-look-for-your-home,,PENDING,LINK,4,13.6,60%,37.6,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/stylish-behind-toilet-decor-5-ideas-to-transform-your-small-bathroom,,PENDING,KEEP,242,5.3,50%,69.7,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/bathroom-art-ideas-to-transform-your-bathroom-into-an-oasis,,PENDING,LINK,225,8.4,50%,66.6,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/large-frames-for-pictures-in-sizes-a4-a3-a2-20x30-in,,PENDING,LINK,21,5.2,50%,46.1,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/bathroom-wall-decor-ideas-for-spa-like-spaces,,PENDING,LINK,26,8.1,50%,44.7,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/bathroom-artwork-prints-set-of-3-framed-wall-art-prints?pr_prod_strat=pinned&pr_rec_id=2502a320f&pr_rec_pid=8167972241694&pr_ref_pid=8167972897054&pr_seq=uniform,,PENDING,LINK,2,1,50%,44.6,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/framed-art-for-bathroom-set-of-3-green-botanical-wall-art?variant=47153193156894,,PENDING,PENDING,1,1.1,50%,44.2,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/art-prints-for-the-bathroom-set-of-3-wall-art-prints?pr_prod_strat=e5_desc&pr_rec_id=2d9082061&pr_rec_pid=8167974273310&pr_ref_pid=8167974076702&pr_seq=uniform,,PENDING,PENDING,1,1.2,50%,44.1,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/modern-bathroom-wall-decor-ideas-set-of-3-wall-art-prints?pr_prod_strat=e5_desc&pr_rec_id=0793c8f3f&pr_rec_pid=8517977899294&pr_ref_pid=8807650459934&pr_seq=uniform,,PENDING,PENDING,1,1.2,50%,44.1,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/art-for-a-bathrooms-set-of-3-framed-wall-art?pr_prod_strat=e5_desc&pr_rec_id=2d9082061&pr_rec_pid=8566718071070&pr_ref_pid=8167974076702&pr_seq=uniform,,PENDING,PENDING,1,1.3,50%,44,AI Suggestion,,
waterproof frames for bathroom,https://aboutwallart.com/products/art-prints-for-the-bathroom-set-of-3-wall-art-prints?pr_prod_strat=pinned&pr_rec_id=7cfe23379&pr_rec_pid=8167974273310&pr_ref_pid=9013683388702&pr_seq=uniform,,PENDING,PENDING,2,1.8,50%,43.8,AI Suggestion,,
